2017-03-24-6-09-01p.m.,1490350141723,1003.20386,83.976746,3
2017-03-24-6-09-02p.m.,1490350142804,1003.18335,84.1485,3
2017-03-24-6-09-03p.m.,1490350143885,1003.1682,84.27533,3
2017-03-24-6-09-04p.m.,1490350144963,1003.1433,84.48406,3
2017-03-24-6-09-06p.m.,1490350146043,1003.1255,84.634674,3
2017-03-24-6-09-07p.m.,1490350147124,1003.1648,84.30439,3
2017-03-24-6-09-08p.m.,1490350148204,1003.18896,84.10094,3
2017-03-24-6-09-09p.m.,1490350149283,1003.20044,84.00581,3
2017-03-24-6-09-10p.m.,1490350150362,1003.15845,84.35724,3
2017-03-24-6-09-11p.m.,1490350151441,1003.15454,84.39159,3
2017-03-24-6-09-12p.m.,1490350152522,1003.16943,84.264755,3
2017-03-24-6-09-13p.m.,1490350153602,1003.1697,84.262115,3
2017-03-24-6-09-14p.m.,1490350154682,1003.1365,84.5422,3
2017-03-24-6-09-15p.m.,1490350155761,1003.1272,84.62147,3
2017-03-24-6-09-16p.m.,1490350156846,1003.13794,84.528984,3
2017-03-24-6-09-17p.m.,1490350157923,1003.14453,84.473495,3
2017-03-24-6-09-19p.m.,1490350159002,1003.0908,84.92532,3
2017-03-24-6-09-20p.m.,1490350160082,1003.0686,85.11293,3
2017-03-24-6-09-21p.m.,1490350161166,1003.1311,84.58711,3
2017-03-24-6-09-22p.m.,1490350162242,1003.08936,84.93854,3
2017-03-24-6-09-23p.m.,1490350163322,1003.07324,85.073296,3
2017-03-24-6-09-24p.m.,1490350164403,1003.08374,84.98345,3
2017-03-24-6-09-25p.m.,1490350165482,1003.115,84.72187,3
2017-03-24-6-09-26p.m.,1490350166568,1003.12964,84.60033,3
2017-03-24-6-09-27p.m.,1490350167647,1003.09717,84.87248,3
2017-03-24-6-09-28p.m.,1490350168723,1003.08105,85.00723,3
2017-03-24-6-09-29p.m.,1490350169803,1003.1084,84.77736,3
2017-03-24-6-09-30p.m.,1490350170883,1003.094,84.8989,3
2017-03-24-6-09-31p.m.,1490350171964,1003.1406,84.50784,3
2017-03-24-6-09-33p.m.,1490350173044,1003.14185,84.49728,3
2017-03-24-6-09-34p.m.,1490350174125,1003.14746,84.449715,3
2017-03-24-6-09-35p.m.,1490350175205,1003.1675,84.28326,3
2017-03-24-6-09-36p.m.,1490350176284,1003.1338,84.56333,3
2017-03-24-6-09-37p.m.,1490350177365,1003.1509,84.420654,3
2017-03-24-6-09-38p.m.,1490350178444,1003.1721,84.24362,3
2017-03-24-6-09-39p.m.,1490350179526,1003.17163,84.24626,3
